gym_id,gym_name,region,gym_size,sku,product_name,category,vendor,par_level,on_hand,avg_weekly_sales,weeks_of_supply,stock_status,cost,retail,inventory_value_cost,inventory_value_retail,days_since_last_receipt
MOV-016,Movement Richmond,East Coast,Medium,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,5,4,0.8,4.8,In Stock,7.0,14.95,28.0,59.8,13
MOV-016,Movement Richmond,East Coast,Medium,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,5,4,1.0,4.0,In Stock,12.0,24.95,48.0,99.8,9
MOV-016,Movement Richmond,East Coast,Medium,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,8,3,0.8,3.7,Low,8.0,17.95,24.0,53.85,50
MOV-016,Movement Richmond,East Coast,Medium,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,8,5,1.8,2.7,Low,10.0,21.95,50.0,109.75,45
MOV-016,Movement Richmond,East Coast,Medium,CB-103,Black Diamond Mojo Chalk Bag,Chalk Bags,Black Diamond,8,5,1.1,4.4,In Stock,9.0,19.95,45.0,99.75,44
MOV-016,Movement Richmond,East Coast,Medium,RP-001,Beal Stinger III 9.4mm,Ropes,Beal,5,5,0.6,7.8,In Stock,95.0,189.95,475.0,949.75,14
MOV-016,Movement Richmond,East Coast,Medium,RP-002,Mammut Crag Classic 9.8mm,Ropes,Mammut,5,4,0.5,7.4,In Stock,80.0,159.95,320.0,639.8,47
MOV-016,Movement Richmond,East Coast,Medium,AP-001,prAna Stretch Zion Pant,Apparel,prAna,10,6,1.1,5.2,In Stock,40.0,85.0,240.0,510.0,18
MOV-016,Movement Richmond,East Coast,Medium,AP-002,prAna Bridger Jean,Apparel,prAna,10,4,1.2,3.3,Low,35.0,75.0,140.0,300.0,9
MOV-016,Movement Richmond,East Coast,Medium,AP-003,Movement Logo Tee,Apparel,prAna,10,9,1.3,6.9,In Stock,8.0,25.0,72.0,225.0,2
MOV-016,Movement Richmond,East Coast,Medium,TR-001,Metolius Simulator 3D,Training,Metolius,5,2,1.0,1.9,Critical Low,20.0,44.95,40.0,89.9,29
MOV-016,Movement Richmond,East Coast,Medium,TR-002,Metolius Rock Rings,Training,Metolius,5,4,0.5,8.0,In Stock,15.0,34.95,60.0,139.8,10
MOV-017,Movement Virginia Beach,East Coast,Small,SH-001,La Sportiva Tarantula,Climbing Shoes,La Sportiva,7,1,0.9,1.1,Critical Low,45.0,89.95,45.0,89.95,5
MOV-017,Movement Virginia Beach,East Coast,Small,SH-002,La Sportiva Finale,Climbing Shoes,La Sportiva,7,3,1.0,2.9,Low,50.0,99.95,150.0,299.85,54
MOV-017,Movement Virginia Beach,East Coast,Small,SH-003,La Sportiva Solution,Climbing Shoes,La Sportiva,7,3,0.9,3.5,Low,95.0,189.95,285.0,569.85,46
MOV-017,Movement Virginia Beach,East Coast,Small,SH-004,Evolv Defy,Climbing Shoes,Evolv,7,3,0.9,3.5,Low,40.0,79.95,120.0,239.85,50
MOV-017,Movement Virginia Beach,East Coast,Small,SH-005,Evolv Shaman,Climbing Shoes,Evolv,7,5,1.3,3.9,Low,85.0,169.95,425.0,849.75,56
MOV-017,Movement Virginia Beach,East Coast,Small,SH-006,Scarpa Instinct VS,Climbing Shoes,Scarpa,7,2,1.4,1.4,Critical Low,90.0,179.95,180.0,359.9,17
MOV-017,Movement Virginia Beach,East Coast,Small,SH-007,Black Diamond Momentum,Climbing Shoes,Black Diamond,7,4,1.5,2.7,Low,42.0,84.95,168.0,339.8,24
MOV-017,Movement Virginia Beach,East Coast,Small,HR-001,Petzl Corax,Harnesses,Petzl,5,4,1.1,3.7,Low,32.0,64.95,128.0,259.8,31
MOV-017,Movement Virginia Beach,East Coast,Small,HR-002,Black Diamond Momentum Harness,Harnesses,Black Diamond,5,1,0.6,1.6,Critical Low,30.0,59.95,30.0,59.95,29
MOV-017,Movement Virginia Beach,East Coast,Small,HR-003,Petzl Sitta,Harnesses,Petzl,5,1,0.6,1.5,Critical Low,70.0,139.95,70.0,139.95,34
MOV-017,Movement Virginia Beach,East Coast,Small,HR-004,Mammut Ophir 4 Slide,Harnesses,Mammut,5,3,0.8,3.7,Low,35.0,69.95,105.0,209.85,19
MOV-017,Movement Virginia Beach,East Coast,Small,CH-001,FrictionLabs Unicorn Dust,Chalk,FrictionLabs,17,13,1.6,8.2,In Stock,10.0,21.95,130.0,285.35,50
MOV-017,Movement Virginia Beach,East Coast,Small,CH-002,FrictionLabs Gorilla Grip,Chalk,FrictionLabs,17,10,2.9,3.4,Low,12.0,24.95,120.0,249.5,17
MOV-017,Movement Virginia Beach,East Coast,Small,CH-003,Metolius Super Chalk,Chalk,Metolius,17,15,3.0,5.0,In Stock,4.0,9.95,60.0,149.25,51
MOV-017,Movement Virginia Beach,East Coast,Small,CH-004,Black Diamond White Gold,Chalk,Black Diamond,17,1,2.2,0.5,Critical Low,5.0,11.95,5.0,11.95,50
MOV-017,Movement Virginia Beach,East Coast,Small,BD-001,Petzl GriGri+,Belay Devices,Petzl,3,1,0.5,2.0,Low,55.0,109.95,55.0,109.95,9
MOV-017,Movement Virginia Beach,East Coast,Small,BD-002,Black Diamond ATC-XP,Belay Devices,Black Diamond,3,2,0.6,3.4,Low,12.0,24.95,24.0,49.9,6
MOV-017,Movement Virginia Beach,East Coast,Small,BD-003,Mammut Smart 2.0,Belay Devices,Mammut,3,4,0.5,8.0,In Stock,15.0,29.95,60.0,119.8,24
MOV-017,Movement Virginia Beach,East Coast,Small,CB-001,Petzl Attache,Carabiners,Petzl,3,2,0.5,4.0,In Stock,8.0,16.95,16.0,33.9,36
MOV-017,Movement Virginia Beach,East Coast,Small,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,3,1,0.5,2.0,Low,7.0,14.95,7.0,14.95,24
MOV-017,Movement Virginia Beach,East Coast,Small,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,3,3,0.5,5.8,In Stock,12.0,24.95,36.0,74.85,52
MOV-017,Movement Virginia Beach,East Coast,Small,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,5,3,0.5,6.0,In Stock,8.0,17.95,24.0,53.85,53
MOV-017,Movement Virginia Beach,East Coast,Small,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,5,0,0.6,0.0,Out of Stock,10.0,21.95,0.0,0.0,9
MOV-017,Movement Virginia Beach,East Coast,Small,CB-103,Black Diamond Mojo Chalk Bag,Chalk Bags,Black Diamond,5,5,0.7,6.8,In Stock,9.0,19.95,45.0,99.75,25
MOV-017,Movement Virginia Beach,East Coast,Small,RP-001,Beal Stinger III 9.4mm,Ropes,Beal,3,3,0.5,6.0,In Stock,95.0,189.95,285.0,569.85,18
MOV-017,Movement Virginia Beach,East Coast,Small,RP-002,Mammut Crag Classic 9.8mm,Ropes,Mammut,3,2,0.5,4.0,In Stock,80.0,159.95,160.0,319.9,12
MOV-017,Movement Virginia Beach,East Coast,Small,AP-001,prAna Stretch Zion Pant,Apparel,prAna,7,7,1.7,4.1,In Stock,40.0,85.0,280.0,595.0,38
MOV-017,Movement Virginia Beach,East Coast,Small,AP-002,prAna Bridger Jean,Apparel,prAna,7,5,1.1,4.4,In Stock,35.0,75.0,175.0,375.0,14
MOV-017,Movement Virginia Beach,East Coast,Small,AP-003,Movement Logo Tee,Apparel,prAna,7,2,1.0,2.1,Low,8.0,25.0,16.0,50.0,45
MOV-017,Movement Virginia Beach,East Coast,Small,TR-001,Metolius Simulator 3D,Training,Metolius,3,2,0.5,4.0,In Stock,20.0,44.95,40.0,89.9,7
MOV-017,Movement Virginia Beach,East Coast,Small,TR-002,Metolius Rock Rings,Training,Metolius,3,2,0.5,4.0,In Stock,15.0,34.95,30.0,69.9,11
MOV-018,Movement Manassas,East Coast,Small,SH-001,La Sportiva Tarantula,Climbing Shoes,La Sportiva,7,7,1.3,5.2,In Stock,45.0,89.95,315.0,629.65,56
MOV-018,Movement Manassas,East Coast,Small,SH-002,La Sportiva Finale,Climbing Shoes,La Sportiva,7,2,0.5,3.9,Low,50.0,99.95,100.0,199.9,7
MOV-018,Movement Manassas,East Coast,Small,SH-003,La Sportiva Solution,Climbing Shoes,La Sportiva,7,4,1.4,2.9,Low,95.0,189.95,380.0,759.8,5
MOV-018,Movement Manassas,East Coast,Small,SH-004,Evolv Defy,Climbing Shoes,Evolv,7,6,0.8,7.2,In Stock,40.0,79.95,240.0,479.7,17
MOV-018,Movement Manassas,East Coast,Small,SH-005,Evolv Shaman,Climbing Shoes,Evolv,7,4,1.1,3.6,Low,85.0,169.95,340.0,679.8,21
MOV-018,Movement Manassas,East Coast,Small,SH-006,Scarpa Instinct VS,Climbing Shoes,Scarpa,7,0,1.2,0.0,Out of Stock,90.0,179.95,0.0,0.0,23
MOV-018,Movement Manassas,East Coast,Small,SH-007,Black Diamond Momentum,Climbing Shoes,Black Diamond,7,5,1.2,4.1,In Stock,42.0,84.95,210.0,424.75,46
MOV-018,Movement Manassas,East Coast,Small,HR-001,Petzl Corax,Harnesses,Petzl,5,5,0.5,10.0,In Stock,32.0,64.95,160.0,324.75,53
MOV-018,Movement Manassas,East Coast,Small,HR-002,Black Diamond Momentum Harness,Harnesses,Black Diamond,5,1,0.6,1.6,Critical Low,30.0,59.95,30.0,59.95,47
MOV-018,Movement Manassas,East Coast,Small,HR-003,Petzl Sitta,Harnesses,Petzl,5,1,0.6,1.6,Critical Low,70.0,139.95,70.0,139.95,27
MOV-018,Movement Manassas,East Coast,Small,HR-004,Mammut Ophir 4 Slide,Harnesses,Mammut,5,3,0.9,3.4,Low,35.0,69.95,105.0,209.85,16
MOV-018,Movement Manassas,East Coast,Small,CH-001,FrictionLabs Unicorn Dust,Chalk,FrictionLabs,17,11,3.4,3.2,Low,10.0,21.95,110.0,241.45,15
MOV-018,Movement Manassas,East Coast,Small,CH-002,FrictionLabs Gorilla Grip,Chalk,FrictionLabs,17,18,2.6,6.8,In Stock,12.0,24.95,216.0,449.1,9
MOV-018,Movement Manassas,East Coast,Small,CH-003,Metolius Super Chalk,Chalk,Metolius,17,7,1.7,4.1,In Stock,4.0,9.95,28.0,69.65,55
MOV-018,Movement Manassas,East Coast,Small,CH-004,Black Diamond White Gold,Chalk,Black Diamond,17,5,2.7,1.9,Critical Low,5.0,11.95,25.0,59.75,41
MOV-018,Movement Manassas,East Coast,Small,BD-001,Petzl GriGri+,Belay Devices,Petzl,3,2,0.5,4.0,In Stock,55.0,109.95,110.0,219.9,49
MOV-018,Movement Manassas,East Coast,Small,BD-002,Black Diamond ATC-XP,Belay Devices,Black Diamond,3,1,0.6,1.7,Critical Low,12.0,24.95,12.0,24.95,9
MOV-018,Movement Manassas,East Coast,Small,BD-003,Mammut Smart 2.0,Belay Devices,Mammut,3,0,0.5,0.0,Out of Stock,15.0,29.95,0.0,0.0,32
MOV-018,Movement Manassas,East Coast,Small,CB-001,Petzl Attache,Carabiners,Petzl,3,3,0.6,5.4,In Stock,8.0,16.95,24.0,50.85,1
MOV-018,Movement Manassas,East Coast,Small,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,3,1,0.8,1.3,Critical Low,7.0,14.95,7.0,14.95,58
MOV-018,Movement Manassas,East Coast,Small,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,3,1,0.5,2.0,Low,12.0,24.95,12.0,24.95,31
MOV-018,Movement Manassas,East Coast,Small,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,5,4,1.0,4.0,In Stock,8.0,17.95,32.0,71.8,53
MOV-018,Movement Manassas,East Coast,Small,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,5,4,0.6,7.2,In Stock,10.0,21.95,40.0,87.8,38
MOV-018,Movement Manassas,East Coast,Small,CB-103,Black Diamond Mojo Chalk Bag,Chalk Bags,Black Diamond,5,2,0.9,2.3,Low,9.0,19.95,18.0,39.9,29
MOV-018,Movement Manassas,East Coast,Small,RP-001,Beal Stinger III 9.4mm,Ropes,Beal,3,1,0.5,2.0,Low,95.0,189.95,95.0,189.95,19
MOV-018,Movement Manassas,East Coast,Small,RP-002,Mammut Crag Classic 9.8mm,Ropes,Mammut,3,1,0.5,2.0,Low,80.0,159.95,80.0,159.95,42
MOV-018,Movement Manassas,East Coast,Small,AP-001,prAna Stretch Zion Pant,Apparel,prAna,7,0,1.5,0.0,Out of Stock,40.0,85.0,0.0,0.0,18
MOV-018,Movement Manassas,East Coast,Small,AP-002,prAna Bridger Jean,Apparel,prAna,7,6,1.5,4.0,In Stock,35.0,75.0,210.0,450.0,44
MOV-018,Movement Manassas,East Coast,Small,AP-003,Movement Logo Tee,Apparel,prAna,7,6,1.0,5.9,In Stock,8.0,25.0,48.0,150.0,46
MOV-018,Movement Manassas,East Coast,Small,TR-001,Metolius Simulator 3D,Training,Metolius,3,2,0.5,4.0,In Stock,20.0,44.95,40.0,89.9,51
MOV-018,Movement Manassas,East Coast,Small,TR-002,Metolius Rock Rings,Training,Metolius,3,1,0.5,2.0,Low,15.0,34.95,15.0,34.95,49
MOV-019,Movement Gowanus,Northeast,Large,SH-001,La Sportiva Tarantula,Climbing Shoes,La Sportiva,15,14,2.4,5.9,In Stock,45.0,89.95,630.0,1259.3,3
MOV-019,Movement Gowanus,Northeast,Large,SH-002,La Sportiva Finale,Climbing Shoes,La Sportiva,15,10,0.8,13.3,Overstock,50.0,99.95,500.0,999.5,16
MOV-019,Movement Gowanus,Northeast,Large,SH-003,La Sportiva Solution,Climbing Shoes,La Sportiva,15,18,2.1,8.7,In Stock,95.0,189.95,1710.0,3419.1,25
MOV-019,Movement Gowanus,Northeast,Large,SH-004,Evolv Defy,Climbing Shoes,Evolv,15,9,1.1,8.2,In Stock,40.0,79.95,360.0,719.55,30
MOV-019,Movement Gowanus,Northeast,Large,SH-005,Evolv Shaman,Climbing Shoes,Evolv,15,0,2.4,0.0,Out of Stock,85.0,169.95,0.0,0.0,2
MOV-019,Movement Gowanus,Northeast,Large,SH-006,Scarpa Instinct VS,Climbing Shoes,Scarpa,15,10,4.0,2.5,Low,90.0,179.95,900.0,1799.5,1
MOV-019,Movement Gowanus,Northeast,Large,SH-007,Black Diamond Momentum,Climbing Shoes,Black Diamond,15,12,2.8,4.3,In Stock,42.0,84.95,504.0,1019.4,41
MOV-019,Movement Gowanus,Northeast,Large,HR-001,Petzl Corax,Harnesses,Petzl,12,10,1.3,7.7,In Stock,32.0,64.95,320.0,649.5,48
MOV-019,Movement Gowanus,Northeast,Large,HR-002,Black Diamond Momentum Harness,Harnesses,Black Diamond,12,11,1.0,11.1,In Stock,30.0,59.95,330.0,659.45,22
MOV-019,Movement Gowanus,Northeast,Large,HR-003,Petzl Sitta,Harnesses,Petzl,12,7,2.2,3.1,Low,70.0,139.95,490.0,979.65,25
MOV-019,Movement Gowanus,Northeast,Large,HR-004,Mammut Ophir 4 Slide,Harnesses,Mammut,12,15,1.8,8.2,In Stock,35.0,69.95,525.0,1049.25,55
MOV-019,Movement Gowanus,Northeast,Large,CH-001,FrictionLabs Unicorn Dust,Chalk,FrictionLabs,37,23,6.1,3.8,Low,10.0,21.95,230.0,504.85,51
MOV-019,Movement Gowanus,Northeast,Large,CH-002,FrictionLabs Gorilla Grip,Chalk,FrictionLabs,37,33,3.2,10.3,In Stock,12.0,24.95,396.0,823.35,53
MOV-019,Movement Gowanus,Northeast,Large,CH-003,Metolius Super Chalk,Chalk,Metolius,37,19,7.1,2.7,Low,4.0,9.95,76.0,189.05,44
MOV-019,Movement Gowanus,Northeast,Large,CH-004,Black Diamond White Gold,Chalk,Black Diamond,37,27,3.6,7.4,In Stock,5.0,11.95,135.0,322.65,37
MOV-019,Movement Gowanus,Northeast,Large,BD-001,Petzl GriGri+,Belay Devices,Petzl,7,4,1.7,2.4,Low,55.0,109.95,220.0,439.8,20
MOV-019,Movement Gowanus,Northeast,Large,BD-002,Black Diamond ATC-XP,Belay Devices,Black Diamond,7,5,1.3,3.8,Low,12.0,24.95,60.0,124.75,44
MOV-019,Movement Gowanus,Northeast,Large,BD-003,Mammut Smart 2.0,Belay Devices,Mammut,7,6,1.1,5.3,In Stock,15.0,29.95,90.0,179.7,33
MOV-019,Movement Gowanus,Northeast,Large,CB-001,Petzl Attache,Carabiners,Petzl,7,5,0.6,8.5,In Stock,8.0,16.95,40.0,84.75,3
MOV-019,Movement Gowanus,Northeast,Large,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,7,9,1.1,7.9,In Stock,7.0,14.95,63.0,134.55,37
MOV-019,Movement Gowanus,Northeast,Large,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,7,4,0.5,8.0,In Stock,12.0,24.95,48.0,99.8,51
MOV-019,Movement Gowanus,Northeast,Large,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,12,4,0.5,8.0,In Stock,8.0,17.95,32.0,71.8,18
MOV-019,Movement Gowanus,Northeast,Large,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,12,7,2.3,3.0,Low,10.0,21.95,70.0,153.65,16
MOV-019,Movement Gowanus,Northeast,Large,CB-103,Black Diamond Mojo Chalk Bag,Chalk Bags,Black Diamond,12,5,1.1,4.7,In Stock,9.0,19.95,45.0,99.75,26
MOV-019,Movement Gowanus,Northeast,Large,RP-001,Beal Stinger III 9.4mm,Ropes,Beal,7,3,1.0,3.1,Low,95.0,189.95,285.0,569.85,16
MOV-019,Movement Gowanus,Northeast,Large,RP-002,Mammut Crag Classic 9.8mm,Ropes,Mammut,7,6,0.6,9.4,In Stock,80.0,159.95,480.0,959.7,7
MOV-019,Movement Gowanus,Northeast,Large,AP-001,prAna Stretch Zion Pant,Apparel,prAna,15,8,2.7,3.0,Low,40.0,85.0,320.0,680.0,18
MOV-019,Movement Gowanus,Northeast,Large,AP-002,prAna Bridger Jean,Apparel,prAna,15,12,2.3,5.1,In Stock,35.0,75.0,420.0,900.0,10
MOV-019,Movement Gowanus,Northeast,Large,AP-003,Movement Logo Tee,Apparel,prAna,15,6,2.7,2.2,Low,8.0,25.0,48.0,150.0,10
MOV-019,Movement Gowanus,Northeast,Large,TR-001,Metolius Simulator 3D,Training,Metolius,7,4,1.1,3.7,Low,20.0,44.95,80.0,179.8,3
MOV-019,Movement Gowanus,Northeast,Large,TR-002,Metolius Rock Rings,Training,Metolius,7,3,1.8,1.6,Critical Low,15.0,34.95,45.0,104.85,31
MOV-020,Movement Harlem,Northeast,Medium,SH-001,La Sportiva Tarantula,Climbing Shoes,La Sportiva,10,2,1.9,1.0,Critical Low,45.0,89.95,90.0,179.9,55
MOV-020,Movement Harlem,Northeast,Medium,SH-002,La Sportiva Finale,Climbing Shoes,La Sportiva,10,8,1.6,5.0,In Stock,50.0,99.95,400.0,799.6,19
MOV-020,Movement Harlem,Northeast,Medium,SH-003,La Sportiva Solution,Climbing Shoes,La Sportiva,10,7,1.2,5.8,In Stock,95.0,189.95,665.0,1329.65,9
MOV-020,Movement Harlem,Northeast,Medium,SH-004,Evolv Defy,Climbing Shoes,Evolv,10,8,2.1,3.9,Low,40.0,79.95,320.0,639.6,58
MOV-020,Movement Harlem,Northeast,Medium,SH-005,Evolv Shaman,Climbing Shoes,Evolv,10,9,2.2,4.1,In Stock,85.0,169.95,765.0,1529.55,46
MOV-020,Movement Harlem,Northeast,Medium,SH-006,Scarpa Instinct VS,Climbing Shoes,Scarpa,10,12,2.4,4.9,In Stock,90.0,179.95,1080.0,2159.4,50
MOV-020,Movement Harlem,Northeast,Medium,SH-007,Black Diamond Momentum,Climbing Shoes,Black Diamond,10,2,1.3,1.5,Critical Low,42.0,84.95,84.0,169.9,42
MOV-020,Movement Harlem,Northeast,Medium,HR-001,Petzl Corax,Harnesses,Petzl,8,3,2.0,1.5,Critical Low,32.0,64.95,96.0,194.85,26
MOV-020,Movement Harlem,Northeast,Medium,HR-002,Black Diamond Momentum Harness,Harnesses,Black Diamond,8,5,0.9,5.4,In Stock,30.0,59.95,150.0,299.75,41
MOV-020,Movement Harlem,Northeast,Medium,HR-003,Petzl Sitta,Harnesses,Petzl,8,7,0.9,7.8,In Stock,70.0,139.95,490.0,979.65,2
MOV-020,Movement Harlem,Northeast,Medium,HR-004,Mammut Ophir 4 Slide,Harnesses,Mammut,8,5,0.8,6.3,In Stock,35.0,69.95,175.0,349.75,59
MOV-020,Movement Harlem,Northeast,Medium,CH-001,FrictionLabs Unicorn Dust,Chalk,FrictionLabs,25,9,4.4,2.1,Low,10.0,21.95,90.0,197.55,41
MOV-020,Movement Harlem,Northeast,Medium,CH-002,FrictionLabs Gorilla Grip,Chalk,FrictionLabs,25,21,5.4,3.9,Low,12.0,24.95,252.0,523.95,57
MOV-020,Movement Harlem,Northeast,Medium,CH-003,Metolius Super Chalk,Chalk,Metolius,25,14,4.5,3.1,Low,4.0,9.95,56.0,139.3,34
MOV-020,Movement Harlem,Northeast,Medium,CH-004,Black Diamond White Gold,Chalk,Black Diamond,25,25,3.3,7.6,In Stock,5.0,11.95,125.0,298.75,39
MOV-020,Movement Harlem,Northeast,Medium,BD-001,Petzl GriGri+,Belay Devices,Petzl,5,2,0.9,2.3,Low,55.0,109.95,110.0,219.9,4
MOV-020,Movement Harlem,Northeast,Medium,BD-002,Black Diamond ATC-XP,Belay Devices,Black Diamond,5,4,0.5,8.0,In Stock,12.0,24.95,48.0,99.8,12
MOV-020,Movement Harlem,Northeast,Medium,BD-003,Mammut Smart 2.0,Belay Devices,Mammut,5,0,0.8,0.0,Out of Stock,15.0,29.95,0.0,0.0,53
MOV-020,Movement Harlem,Northeast,Medium,CB-001,Petzl Attache,Carabiners,Petzl,5,5,0.7,7.1,In Stock,8.0,16.95,40.0,84.75,48
MOV-020,Movement Harlem,Northeast,Medium,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,5,4,0.9,4.7,In Stock,7.0,14.95,28.0,59.8,18
MOV-020,Movement Harlem,Northeast,Medium,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,5,3,0.8,3.6,Low,12.0,24.95,36.0,74.85,38
MOV-020,Movement Harlem,Northeast,Medium,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,8,5,1.0,5.1,In Stock,8.0,17.95,40.0,89.75,54
MOV-020,Movement Harlem,Northeast,Medium,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,8,0,1.1,0.0,Out of Stock,10.0,21.95,0.0,0.0,4
MOV-020,Movement Harlem,Northeast,Medium,CB-103,Black Diamond Mojo Chalk Bag,Chalk Bags,Black Diamond,8,0,0.5,0.0,Out of Stock,9.0,19.95,0.0,0.0,36
MOV-020,Movement Harlem,Northeast,Medium,RP-001,Beal Stinger III 9.4mm,Ropes,Beal,5,3,0.8,3.9,Low,95.0,189.95,285.0,569.85,33
MOV-020,Movement Harlem,Northeast,Medium,RP-002,Mammut Crag Classic 9.8mm,Ropes,Mammut,5,4,1.1,3.7,Low,80.0,159.95,320.0,639.8,27
MOV-020,Movement Harlem,Northeast,Medium,AP-001,prAna Stretch Zion Pant,Apparel,prAna,10,3,1.0,2.9,Low,40.0,85.0,120.0,255.0,35
MOV-020,Movement Harlem,Northeast,Medium,AP-002,prAna Bridger Jean,Apparel,prAna,10,8,1.3,5.9,In Stock,35.0,75.0,280.0,600.0,37
MOV-020,Movement Harlem,Northeast,Medium,AP-003,Movement Logo Tee,Apparel,prAna,10,7,2.0,3.5,Low,8.0,25.0,56.0,175.0,19
MOV-020,Movement Harlem,Northeast,Medium,TR-001,Metolius Simulator 3D,Training,Metolius,5,3,1.2,2.6,Low,20.0,44.95,60.0,134.85,38
MOV-020,Movement Harlem,Northeast,Medium,TR-002,Metolius Rock Rings,Training,Metolius,5,4,1.2,3.5,Low,15.0,34.95,60.0,139.8,44
MOV-021,Movement Portland,Pacific NW,Large,SH-001,La Sportiva Tarantula,Climbing Shoes,La Sportiva,15,8,3.5,2.3,Low,45.0,89.95,360.0,719.6,6
MOV-021,Movement Portland,Pacific NW,Large,SH-002,La Sportiva Finale,Climbing Shoes,La Sportiva,15,15,3.8,4.0,In Stock,50.0,99.95,750.0,1499.25,30
MOV-021,Movement Portland,Pacific NW,Large,SH-003,La Sportiva Solution,Climbing Shoes,La Sportiva,15,6,2.6,2.3,Low,95.0,189.95,570.0,1139.7,6
MOV-021,Movement Portland,Pacific NW,Large,SH-004,Evolv Defy,Climbing Shoes,Evolv,15,16,1.9,8.6,In Stock,40.0,79.95,640.0,1279.2,10
MOV-021,Movement Portland,Pacific NW,Large,SH-005,Evolv Shaman,Climbing Shoes,Evolv,15,6,2.2,2.7,Low,85.0,169.95,510.0,1019.7,18
MOV-021,Movement Portland,Pacific NW,Large,SH-006,Scarpa Instinct VS,Climbing Shoes,Scarpa,15,9,2.7,3.4,Low,90.0,179.95,810.0,1619.55,56
MOV-021,Movement Portland,Pacific NW,Large,SH-007,Black Diamond Momentum,Climbing Shoes,Black Diamond,15,14,1.8,7.6,In Stock,42.0,84.95,588.0,1189.3,13
MOV-021,Movement Portland,Pacific NW,Large,HR-001,Petzl Corax,Harnesses,Petzl,12,13,1.6,7.9,In Stock,32.0,64.95,416.0,844.35,3
MOV-021,Movement Portland,Pacific NW,Large,HR-002,Black Diamond Momentum Harness,Harnesses,Black Diamond,12,7,1.1,6.5,In Stock,30.0,59.95,210.0,419.65,13
MOV-021,Movement Portland,Pacific NW,Large,HR-003,Petzl Sitta,Harnesses,Petzl,12,11,2.0,5.6,In Stock,70.0,139.95,770.0,1539.45,39
MOV-021,Movement Portland,Pacific NW,Large,HR-004,Mammut Ophir 4 Slide,Harnesses,Mammut,12,2,1.0,2.0,Low,35.0,69.95,70.0,139.9,43
MOV-021,Movement Portland,Pacific NW,Large,CH-001,FrictionLabs Unicorn Dust,Chalk,FrictionLabs,37,19,0.5,38.0,Overstock,10.0,21.95,190.0,417.05,30
MOV-021,Movement Portland,Pacific NW,Large,CH-002,FrictionLabs Gorilla Grip,Chalk,FrictionLabs,37,34,5.1,6.6,In Stock,12.0,24.95,408.0,848.3,34
MOV-021,Movement Portland,Pacific NW,Large,CH-003,Metolius Super Chalk,Chalk,Metolius,37,25,4.1,6.1,In Stock,4.0,9.95,100.0,248.75,46
MOV-021,Movement Portland,Pacific NW,Large,CH-004,Black Diamond White Gold,Chalk,Black Diamond,37,20,6.3,3.2,Low,5.0,11.95,100.0,239.0,58
MOV-021,Movement Portland,Pacific NW,Large,BD-001,Petzl GriGri+,Belay Devices,Petzl,7,2,1.1,1.9,Critical Low,55.0,109.95,110.0,219.9,38
MOV-021,Movement Portland,Pacific NW,Large,BD-002,Black Diamond ATC-XP,Belay Devices,Black Diamond,7,4,1.1,3.5,Low,12.0,24.95,48.0,99.8,13
MOV-021,Movement Portland,Pacific NW,Large,BD-003,Mammut Smart 2.0,Belay Devices,Mammut,7,3,0.8,4.0,In Stock,15.0,29.95,45.0,89.85,30
MOV-021,Movement Portland,Pacific NW,Large,CB-001,Petzl Attache,Carabiners,Petzl,7,2,0.6,3.2,Low,8.0,16.95,16.0,33.9,3
MOV-021,Movement Portland,Pacific NW,Large,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,7,3,1.3,2.3,Low,7.0,14.95,21.0,44.85,23
MOV-021,Movement Portland,Pacific NW,Large,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,7,8,1.0,7.7,In Stock,12.0,24.95,96.0,199.6,29
MOV-021,Movement Portland,Pacific NW,Large,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,12,10,1.5,6.5,In Stock,8.0,17.95,80.0,179.5,51
MOV-021,Movement Portland,Pacific NW,Large,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,12,12,1.0,11.8,In Stock,10.0,21.95,120.0,263.4,17
